age_inscription,note_admission,note_qualification_precedente,unites_validees_s1,moyenne_s1,unites_validees_s2,moyenne_s2,taux_chomage,taux_inflation,pib,sexe,boursier,frais_a_jour,debiteur,deplace,international,decrochage
18,125.0,148.0,6,13.9,6,13.9,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
26,105.8,130.0,3,13.766666666666666,3,12.066666666666668,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,1
31,121.5,133.1,13,11.615384615384617,11,12.545454545454543,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,1
18,134.2,138.0,6,15.166666666666666,6,14.142857142857142,11.1,0.6,2.02,FEMME,OUI,OUI,NON,OUI,NON,0
35,130.0,130.0,0,0.0,0,0.0,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,1
19,122.8,127.0,2,14.5,3,11.333333333333334,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
19,108.7,115.0,5,10.8,6,10.714285714285714,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,NON,NON,0
18,136.7,147.0,7,13.995714285714287,8,14.955555555555556,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,0
20,119.1,132.0,6,13.285714285714286,6,11.8,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,NON,0
19,151.3,146.0,12,12.75,11,13.25,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,0
21,108.3,109.0,2,10.5,5,12.4,10.8,1.4,1.74,FEMME,OUI,OUI,NON,NON,NON,0
18,127.4,133.0,7,12.714285714285714,7,12.285714285714286,16.2,0.3,-0.92,FEMME,OUI,OUI,OUI,NON,NON,0
23,124.0,124.0,8,12.88625,8,12.88625,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,0
21,155.0,133.1,5,13.0,6,12.666666666666666,16.2,0.3,-0.92,FEMME,OUI,OUI,NON,NON,NON,0
19,114.0,121.0,5,12.2,5,11.2,11.1,0.6,2.02,FEMME,OUI,OUI,NON,NON,NON,0
19,118.9,129.0,4,12.8,3,14.5,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
20,160.0,160.0,11,13.785714285714286,9,13.88888888888889,8.9,1.4,3.51,FEMME,NON,OUI,NON,OUI,NON,0
18,126.1,131.0,0,0.0,4,13.25,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,0
18,136.5,150.0,8,14.50125,8,14.50125,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,OUI,NON,0
19,122.3,130.0,6,14.35,6,14.35,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
21,128.0,133.1,6,11.5,6,12.333333333333334,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,NON,NON,0
18,156.5,154.0,6,11.714285714285714,6,14.666666666666666,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,OUI,NON,0
20,125.7,126.0,6,13.571428571428571,5,13.6,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,0
18,143.0,150.0,5,13.0,6,13.666666666666666,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,0
18,131.9,141.0,7,13.56875,8,14.02625,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,OUI,NON,0
32,113.7,134.0,5,10.2,4,11.25,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,0
18,155.1,146.0,0,0.0,0,0.0,13.9,-0.3,0.79,FEMME,NON,OUI,NON,OUI,NON,0
19,121.1,134.0,5,12.2,5,11.8,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
18,130.3,139.0,8,14.15375,8,14.15375,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,OUI,NON,0
18,123.3,136.0,0,0.0,0,0.0,9.4,-0.8,-3.12,FEMME,NON,NON,NON,NON,NON,1
20,117.4,110.0,6,13.833333333333334,6,12.833333333333334,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,0
19,140.3,135.0,6,13.428571428571429,4,14.0,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
19,120.0,129.0,7,12.454285714285716,7,12.454285714285716,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
18,133.4,139.0,1,11.0,0,0.0,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,0
18,126.7,137.0,0,0.0,0,0.0,15.5,2.8,-4.06,FEMME,NON,OUI,NON,OUI,NON,1
18,129.3,138.0,6,13.271666666666668,7,12.94375,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
20,125.7,136.0,6,13.548333333333334,6,14.775,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,0
19,144.8,143.0,6,12.166666666666666,6,12.5,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,0
21,98.6,133.1,2,11.0,0,0.0,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,1
19,126.9,136.0,7,13.285714285714286,7,14.428571428571429,11.1,0.6,2.02,FEMME,OUI,OUI,NON,OUI,NON,0
20,146.7,139.0,6,13.333333333333334,6,14.0,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,OUI,NON,0
21,117.0,125.0,8,13.2575,8,13.2575,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,NON,NON,0
23,130.0,130.0,0,0.0,0,0.0,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,1
18,125.8,137.0,6,12.666666666666666,2,11.5,12.7,3.7,-1.7,FEMME,OUI,NON,NON,NON,NON,1
30,160.0,130.0,5,14.6,5,15.4,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,1
20,134.2,130.0,0,0.0,0,0.0,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,1
29,96.0,160.0,3,12.333333333333334,0,0.0,10.8,1.4,1.74,FEMME,NON,NON,NON,NON,NON,1
24,101.8,100.0,5,10.8,2,11.0,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
20,125.2,136.0,6,11.666666666666666,6,11.333333333333334,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
27,100.0,117.0,4,12.5,6,14.333333333333334,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,1
23,140.0,140.0,0,0.0,0,0.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,1
23,120.0,132.0,6,15.333333333333334,6,14.166666666666666,11.1,0.6,2.02,FEMME,OUI,OUI,NON,NON,NON,0
18,134.3,147.0,7,14.2,7,14.2,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
19,144.7,158.0,6,14.833333333333334,6,14.666666666666666,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,OUI,NON,0
19,131.9,142.0,7,13.642857142857142,8,14.3875,13.9,-0.3,0.79,FEMME,NON,OUI,NON,OUI,NON,1
18,136.7,143.0,6,13.833333333333334,6,14.0,11.1,0.6,2.02,FEMME,OUI,OUI,NON,OUI,NON,1
19,129.8,135.0,6,11.833333333333334,6,13.0,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
18,146.5,160.0,6,13.428571428571429,6,13.5,13.9,-0.3,0.79,FEMME,OUI,OUI,NON,NON,NON,0
29,122.5,120.0,8,10.5,9,10.333333333333334,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
24,117.8,133.1,6,11.416666666666666,8,11.9625,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,0
19,106.0,133.1,2,12.75,2,11.0,8.9,1.4,3.51,FEMME,NON,OUI,NON,OUI,NON,1
19,119.0,133.0,6,11.15,7,12.814285714285717,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,0
19,115.1,120.0,3,11.666666666666666,5,13.625,10.8,1.4,1.74,FEMME,NON,OUI,NON,NON,NON,0
20,116.9,106.0,6,11.5,5,12.4,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,0
18,141.7,148.0,6,13.833333333333334,6,12.666666666666666,10.8,1.4,1.74,FEMME,NON,OUI,NON,NON,NON,0
18,127.7,134.0,6,11.714285714285714,4,11.333333333333334,13.9,-0.3,0.79,FEMME,NON,NON,NON,OUI,NON,1
19,122.1,130.0,7,11.678571428571429,7,13.0375,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
19,153.5,150.0,6,15.714285714285714,6,14.666666666666666,13.9,-0.3,0.79,FEMME,NON,OUI,NON,OUI,NON,1
18,141.4,141.0,0,0.0,0,0.0,13.9,-0.3,0.79,FEMME,OUI,OUI,NON,OUI,NON,0
19,135.8,140.0,6,13.0,6,13.0,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
18,127.5,138.0,7,14.485714285714286,8,14.58888888888889,16.2,0.3,-0.92,FEMME,OUI,OUI,NON,OUI,NON,0
24,151.6,130.0,5,12.285714285714286,5,12.125,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,0
28,121.4,133.1,4,13.375,5,13.5,13.9,-0.3,0.79,FEMME,NON,OUI,OUI,NON,NON,0
20,100.0,133.0,7,11.571428571428571,7,11.571428571428571,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,0
19,131.5,150.0,7,12.657142857142857,7,12.657142857142857,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,OUI,NON,0
22,109.3,117.0,2,10.0,1,10.0,9.4,-0.8,-3.12,FEMME,NON,NON,NON,NON,NON,1
19,127.9,145.0,6,13.714285714285714,6,13.166666666666666,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
36,140.0,140.0,13,13.071428571428571,11,13.0,16.2,0.3,-0.92,FEMME,NON,OUI,NON,OUI,NON,0
19,160.0,160.0,6,15.333333333333334,6,14.0,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,NON,NON,0
18,119.8,125.0,5,11.571428571428571,6,12.142857142857142,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,0
40,153.0,133.1,0,0.0,0,0.0,7.6,2.6,0.32,FEMME,NON,NON,NON,NON,NON,1
19,125.0,139.0,6,12.9,6,12.9,7.6,2.6,0.32,FEMME,OUI,OUI,NON,OUI,NON,0
38,103.7,130.0,5,13.126,5,13.126,10.8,1.4,1.74,FEMME,NON,OUI,NON,NON,NON,0
32,120.0,120.0,4,11.5,3,11.666666666666666,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,1
19,146.0,160.0,3,10.333333333333334,5,11.8,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
19,116.9,120.0,6,13.5,6,13.428571428571429,8.9,1.4,3.51,FEMME,NON,OUI,NON,OUI,NON,0
35,117.9,130.0,0,0.0,0,0.0,10.8,1.4,1.74,FEMME,NON,OUI,NON,NON,NON,1
20,128.6,124.0,4,12.0,2,11.5,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
29,135.0,150.0,7,11.142857142857142,8,11.375,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,0
29,124.6,140.0,5,11.4,4,10.25,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,0
19,124.0,135.0,7,12.771428571428572,7,12.771428571428572,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,OUI,NON,0
18,129.5,143.0,7,13.79857142857143,7,13.79857142857143,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
25,111.3,100.0,6,13.333333333333334,6,13.5,7.6,2.6,0.32,FEMME,NON,NON,OUI,NON,NON,0
50,95.0,133.1,0,0.0,0,0.0,8.9,1.4,3.51,FEMME,NON,NON,OUI,NON,NON,1
24,131.8,133.1,14,11.357142857142858,13,12.846153846153848,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,1
18,119.1,132.0,0,0.0,0,0.0,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,1
20,125.4,131.0,6,15.692307692307692,5,14.428571428571429,15.5,2.8,-4.06,FEMME,NON,OUI,NON,OUI,NON,0
20,140.7,147.0,18,15.052631578947368,13,14.538461538461538,15.5,2.8,-4.06,FEMME,OUI,OUI,OUI,OUI,NON,0
21,131.9,141.0,6,11.5,5,12.4,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,1
28,124.0,160.0,7,11.0,1,10.0,10.8,1.4,1.74,HOMME,NON,OUI,OUI,NON,NON,0
19,139.2,135.0,6,13.0,6,13.166666666666666,12.4,0.5,1.79,HOMME,OUI,OUI,NON,NON,NON,0
18,121.8,133.0,8,12.93875,8,12.93875,9.4,-0.8,-3.12,HOMME,OUI,OUI,NON,NON,NON,0
22,132.9,142.0,0,0.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,OUI,NON,NON,NON,0
25,130.0,130.0,0,0.0,0,0.0,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,1
37,130.1,133.1,5,13.0,5,12.88,11.1,0.6,2.02,HOMME,NON,NON,NON,NON,NON,1
38,124.5,133.1,5,12.18,4,11.8125,11.1,0.6,2.02,HOMME,NON,NON,NON,NON,NON,1
36,162.3,130.0,3,11.333333333333334,5,11.4,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,1
18,137.8,149.0,7,13.0,7,13.0,12.7,3.7,-1.7,HOMME,NON,OUI,NON,OUI,NON,0
19,119.5,130.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,NON,NON,NON,NON,1
24,110.0,150.0,2,12.5,3,12.333333333333334,9.4,-0.8,-3.12,HOMME,NON,OUI,OUI,NON,NON,1
20,105.0,106.0,5,11.0,5,12.166666666666666,11.1,0.6,2.02,HOMME,NON,OUI,NON,NON,NON,0
21,142.8,162.0,0,0.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,OUI,NON,OUI,NON,1
32,128.2,120.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,1
39,120.0,133.1,0,0.0,1,10.0,12.7,3.7,-1.7,HOMME,NON,OUI,NON,NON,NON,1
33,130.0,130.0,0,0.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,NON,NON,NON,NON,1
20,121.7,128.0,5,12.4,4,10.75,9.4,-0.8,-3.12,HOMME,OUI,OUI,NON,NON,NON,0
19,116.0,124.0,6,15.5,6,14.1,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,0
43,133.2,133.1,2,11.5,3,10.8,13.9,-0.3,0.79,HOMME,NON,NON,NON,NON,NON,1
49,116.7,114.0,4,13.333333333333334,4,11.6,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,1
18,126.4,140.0,6,12.666666666666666,6,13.5,12.7,3.7,-1.7,HOMME,OUI,OUI,NON,OUI,NON,0
27,140.0,160.0,0,0.0,0,0.0,11.1,0.6,2.02,HOMME,NON,OUI,NON,NON,NON,0
19,120.3,122.0,5,12.6,5,13.6,8.9,1.4,3.51,HOMME,OUI,OUI,NON,OUI,NON,1
45,118.0,140.0,6,13.5,0,0.0,16.2,0.3,-0.92,HOMME,OUI,OUI,OUI,NON,NON,1
19,149.5,160.0,6,13.0,6,13.0,13.9,-0.3,0.79,HOMME,NON,NON,NON,OUI,NON,0
21,130.0,130.0,6,11.714285714285714,4,11.75,13.9,-0.3,0.79,HOMME,OUI,OUI,NON,NON,NON,0
18,126.3,141.0,6,12.166666666666666,5,13.0,13.9,-0.3,0.79,HOMME,OUI,OUI,NON,NON,NON,0
18,116.2,127.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,1
29,126.0,126.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,NON,NON,NON,NON,1
19,122.3,131.0,5,11.5,5,11.6,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,0
18,119.5,130.0,4,11.25,4,12.25,12.4,0.5,1.79,HOMME,OUI,OUI,NON,OUI,NON,0
22,131.8,130.0,7,12.285714285714286,8,12.375,12.4,0.5,1.79,HOMME,OUI,OUI,NON,NON,NON,0
18,130.7,140.0,7,12.718571428571428,8,12.805555555555555,11.1,0.6,2.02,HOMME,OUI,OUI,NON,OUI,NON,1
20,140.0,140.0,5,12.4,2,15.0,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,0
20,129.5,140.0,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,1
29,130.0,133.1,1,14.0,0,0.0,11.1,0.6,2.02,HOMME,OUI,OUI,OUI,NON,NON,1
29,114.0,120.0,3,11.666666666666666,4,11.25,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,1
23,121.0,121.0,1,13.0,4,11.25,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
19,116.4,123.0,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,OUI,OUI,NON,1
18,121.7,136.0,0,0.0,1,12.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,1
22,130.0,136.0,4,11.5,2,12.5,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,1
34,120.0,120.0,7,11.714285714285714,6,11.5,10.8,1.4,1.74,HOMME,NON,OUI,OUI,OUI,NON,1
26,125.0,160.0,5,12.6,5,13.714285714285714,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,0
24,134.1,125.0,13,11.642857142857142,12,11.25,11.1,0.6,2.02,HOMME,NON,OUI,NON,OUI,NON,1
17,149.5,146.0,6,14.875,6,13.428571428571429,11.1,0.6,2.02,HOMME,OUI,OUI,NON,OUI,NON,0
21,113.2,117.0,2,10.0,3,10.333333333333334,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,0
34,146.0,150.0,5,14.2,5,14.6,12.7,3.7,-1.7,HOMME,NON,OUI,NON,NON,NON,0
19,140.0,140.0,6,12.714285714285714,6,13.5,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
49,162.4,111.0,5,11.6,5,11.2,8.9,1.4,3.51,HOMME,NON,NON,OUI,NON,NON,1
23,136.6,120.0,5,11.94,6,12.2,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,1
18,111.0,111.0,4,11.6,3,14.2,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,1
20,115.7,118.0,5,12.7,7,13.475,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,0
19,105.7,106.0,6,13.333333333333334,5,13.8,8.9,1.4,3.51,HOMME,NON,OUI,NON,OUI,NON,0
24,128.2,120.0,8,13.333333333333334,9,13.11111111111111,16.2,0.3,-0.92,HOMME,NON,OUI,NON,OUI,NON,0
18,137.0,151.0,5,13.4,5,15.0,8.9,1.4,3.51,HOMME,NON,OUI,NON,OUI,NON,0
45,120.0,133.1,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,NON,OUI,NON,NON,1
30,120.5,120.0,2,11.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,1
28,118.1,120.0,13,12.0,9,11.333333333333334,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,NON,1
40,139.0,110.0,0,0.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,OUI,NON,NON,NON,1
32,116.3,133.1,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,NON,NON,NON,NON,1
19,120.5,118.0,4,12.5,4,10.25,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,1
20,134.9,139.0,6,13.666666666666666,6,12.166666666666666,16.2,0.3,-0.92,HOMME,NON,OUI,NON,OUI,NON,0
18,123.0,130.0,1,10.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,1
20,122.9,132.0,6,11.5,2,13.0,10.8,1.4,1.74,HOMME,NON,NON,NON,NON,NON,1
39,140.0,100.0,4,12.25,4,12.75,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,0
19,122.5,120.0,5,13.6,5,13.666666666666666,11.1,0.6,2.02,HOMME,NON,NON,NON,NON,NON,0
38,121.5,133.1,2,10.5,3,11.333333333333334,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,0
18,132.3,156.0,6,13.266666666666666,6,13.266666666666666,7.6,2.6,0.32,HOMME,OUI,OUI,NON,OUI,NON,0
18,131.5,143.0,7,12.5125,8,14.1875,13.9,-0.3,0.79,HOMME,OUI,OUI,NON,OUI,NON,0
28,128.2,133.1,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,1
31,148.0,140.0,0,0.0,0,0.0,12.7,3.7,-1.7,HOMME,NON,NON,NON,OUI,NON,1
23,121.5,127.0,6,13.483333333333334,6,13.483333333333334,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,0
21,135.4,135.0,6,12.565,5,12.16,11.1,0.6,2.02,HOMME,NON,OUI,NON,OUI,NON,0
33,139.0,133.1,0,0.0,0,0.0,16.2,0.3,-0.92,HOMME,NON,NON,OUI,NON,NON,1
22,113.4,120.0,3,13.0,3,11.666666666666666,12.7,3.7,-1.7,HOMME,NON,OUI,NON,NON,NON,1
20,150.0,150.0,5,16.5,5,17.714285714285715,12.4,0.5,1.79,HOMME,NON,OUI,OUI,OUI,NON,1
19,122.0,123.0,6,13.166666666666666,5,13.2,8.9,1.4,3.51,HOMME,NON,OUI,OUI,NON,NON,0
20,150.0,150.0,6,13.8,6,13.142857142857142,16.2,0.3,-0.92,HOMME,NON,OUI,NON,OUI,NON,0
25,119.3,133.1,6,11.166666666666666,4,11.8,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
25,140.0,130.0,0,0.0,0,0.0,13.9,-0.3,0.79,HOMME,NON,NON,NON,NON,NON,1
19,125.0,140.0,6,12.666666666666666,6,12.142857142857142,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
20,140.7,141.0,5,12.6,4,14.5,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
33,100.0,133.1,5,13.06,0,0.0,16.2,0.3,-0.92,HOMME,NON,OUI,NON,NON,NON,0
19,146.7,146.0,6,13.833333333333334,6,13.625,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
31,96.0,133.1,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,NON,NON,1
24,160.0,160.0,2,16.0,2,16.0,8.9,1.4,3.51,HOMME,NON,NON,OUI,NON,NON,1
23,130.0,130.0,0,0.0,0,0.0,15.5,2.8,-4.06,HOMME,NON,NON,OUI,NON,NON,1
26,130.0,160.0,3,10.666666666666666,3,10.666666666666666,9.4,-0.8,-3.12,HOMME,OUI,NON,NON,NON,NON,1
38,140.0,140.0,18,14.5,18,14.5,16.2,0.3,-0.92,HOMME,NON,OUI,NON,OUI,NON,0
20,116.6,126.0,5,14.0,5,13.8,8.9,1.4,3.51,HOMME,OUI,OUI,NON,OUI,NON,0
20,120.5,118.0,3,13.333333333333334,5,13.571428571428571,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
25,103.0,133.1,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,NON,NON,1
19,111.9,121.0,5,12.0,4,11.2,8.9,1.4,3.51,HOMME,NON,OUI,NON,OUI,NON,0
18,148.7,148.0,5,16.2,5,16.0,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,NON,0
28,120.0,133.1,7,10.285714285714286,5,10.6,10.8,1.4,1.74,HOMME,NON,OUI,NON,NON,NON,1
18,125.7,140.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,0
20,120.1,132.0,6,13.571428571428571,6,13.166666666666666,8.9,1.4,3.51,HOMME,OUI,OUI,NON,OUI,NON,0
18,127.8,140.0,6,14.285714285714286,6,14.857142857142858,11.1,0.6,2.02,HOMME,NON,OUI,NON,NON,NON,0
19,106.4,112.0,5,10.2,4,10.5,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
24,100.0,100.0,2,10.25,2,10.25,12.7,3.7,-1.7,HOMME,NON,OUI,OUI,NON,NON,1
21,123.9,126.0,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,1
20,139.5,150.0,6,14.833333333333334,6,14.833333333333334,12.7,3.7,-1.7,HOMME,OUI,OUI,NON,NON,NON,0
21,150.0,150.0,5,13.625,5,12.6,13.9,-0.3,0.79,HOMME,NON,OUI,NON,OUI,NON,0
24,139.8,144.0,7,12.271428571428572,7,13.657142857142857,10.8,1.4,1.74,HOMME,NON,OUI,OUI,NON,NON,0
27,154.4,133.1,0,0.0,0,0.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,NON,NON,1
19,115.5,120.0,4,12.5,5,10.5,8.9,1.4,3.51,HOMME,NON,NON,OUI,OUI,NON,0
39,119.0,133.1,9,13.22222222222222,7,13.142857142857142,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,NON,0
25,96.1,133.1,2,15.0,2,11.5,12.4,0.5,1.79,HOMME,NON,OUI,NON,NON,NON,1
18,130.0,130.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,NON,NON,NON,NON,1
19,128.8,133.0,12,13.166666666666666,12,13.0,10.8,1.4,1.74,HOMME,NON,OUI,NON,NON,NON,0
21,126.8,124.0,5,13.833333333333334,4,14.0,13.9,-0.3,0.79,HOMME,OUI,OUI,NON,NON,NON,0
27,130.0,130.0,0,0.0,0,0.0,8.9,1.4,3.51,HOMME,NON,OUI,NON,NON,NON,1
19,116.7,124.0,0,0.0,0,0.0,7.6,2.6,0.32,HOMME,NON,OUI,NON,OUI,NON,0
18,125.5,132.0,7,13.154285714285717,7,13.154285714285717,10.8,1.4,1.74,HOMME,NON,OUI,NON,OUI,NON,0
27,110.0,110.0,9,12.333333333333334,6,13.166666666666666,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,OUI,NON,1
18,133.7,127.0,6,13.0,5,11.8,12.7,3.7,-1.7,HOMME,NON,OUI,OUI,OUI,NON,1
19,117.6,130.0,2,11.5,5,11.4,9.4,-0.8,-3.12,HOMME,NON,OUI,NON,NON,NON,0
19,140.0,140.0,3,13.25,1,12.0,13.9,-0.3,0.79,HOMME,NON,OUI,NON,NON,NON,1
22,150.0,150.0,3,13.333333333333334,3,12.75,15.5,2.8,-4.06,HOMME,NON,OUI,NON,NON,NON,0
18,133.7,133.0,6,13.5,6,12.166666666666666,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
18,137.0,109.0,6,12.666666666666666,5,12.8,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
23,128.2,133.1,11,15.090909090909092,6,14.5,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,1
20,129.2,133.0,0,0.0,0,0.0,9.4,-0.8,-3.12,HOMME,NON,NON,OUI,OUI,NON,1
18,129.5,134.0,6,13.166666666666666,6,12.666666666666666,16.2,0.3,-0.92,HOMME,NON,OUI,NON,OUI,NON,0
18,129.6,125.0,6,12.833333333333334,6,12.833333333333334,12.4,0.5,1.79,HOMME,NON,OUI,NON,OUI,NON,0
18,121.7,135.0,5,11.8,3,12.0,8.9,1.4,3.51,HOMME,NON,OUI,NON,OUI,NON,0
20,141.8,132.0,6,11.833333333333334,6,12.166666666666666,12.7,3.7,-1.7,HOMME,NON,OUI,NON,OUI,NON,0
20,129.8,135.0,5,12.8,3,12.75,15.5,2.8,-4.06,HOMME,NON,OUI,NON,OUI,NON,0
